date,Compensation of employees,Decrease in financial assets,Decrease in liabilities,Decrease in non-financial assets,Dividends,Domestic,Excise duty,Expenditure,Fixed assets,Foreign,From domestic products,From imported products,Goods and services,Grants,Import tax,Income,Income tax,Increase in financial assets,Increase in liabilities,Increase in non-financial assets,Interest,Inventories,Loans,Non-produced assets,Other expenses,Other revenues,Other taxes,Profit tax,Rent,Revenues,Sale of goods and services,Sanctions (fines and penalties),Shares and other equity,Social security,State budget balance,Subsidies,Taxes,Valuables,Value added tax,Voluntary transfers other than grants,interest,is_weekend,is_holiday
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,7740236.67,1645435.8,0.0,0.0,432328.35,25500477.65,52211.3,1058282.5,527755.93,34651896.28,541176.75,0.0,0.0,414390.0,0.0,0.0,0.0,0.0,0.0,3088032.17,3763525.74,798599.69,2227498.55,34651896.28,127028.89,377747.33,0.0,0.0,497682559.02,120552.0,31563864.11,0.0,18192569.33,355757.4,0.0,0,0
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2020-01-08,21345.0,0.0,4817326.68,951.35,0.0,0.0,4696449.68,38783853.44,1.35,192900000.0,193897.7,14156570.559999999,391874.04,23354250.0,145759.05,26570385.12,378254.95,0.0,192900000.0,114712.5,147078.2,0.0,0.0,950.0,79986.9,2976809.07,8692507.99,26585.8,1254.39,219471336.47,451815.77,205766.8,0.0,9856055.12,678370142.05,1225.0,23593576.05,0.0,9654018.58,554585.81,1763386.3,0,0
2020-01-09,23223.25,0.0,1258030.64,-29.0,0.0,90981359.97,1278758.99,27443524.59,1.0,0.0,-198329.34,5710328.12,2198620.05,3750.0,86390.83,20269198.62,434320.16,0.0,90981359.97,748504.82,3292300.35,0.0,0.0,-30.0,4011096.91,668670.23,13395410.64,172407.98,0.0,111250529.59,122302.21,299802.22,0.0,15893347.8,762177693.45,14650.77,19600528.39,0.0,4233239.79,246565.8,0.0,0,0
2020-01-10,12380.0,0.0,58525567.73,0.0,0.0,0.0,303761.72,305500920.6,0.0,5750.01,1982930.09,1907925.5899999999,811144.84,1548828.91,27355.11,35757284.52,1239767.02,0.0,5750.01,8491933.29,25220714.1,0.0,0.0,0.0,3882803.39,632637.25,29279690.56,660482.99,0.0,35763034.53,182332.91,199106.54,0.0,206874347.01,492439811.04,159697.24,35098151.36,0.0,3587093.96,251197.8,0.0,0,0
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-13,14447.5,0.0,6201128.58,9.05,0.0,-114604158.72,8422452.23,70241694.42,5.2,8613.4,569600.49,27560807.22,19915659.69,554411.0,540536.12,48017832.9,1323760.27,0.0,-114595545.32,1101789.21,26174795.61,0.0,0.0,3.85,2413865.65,4163856.22,13907146.1,-47888.52,1105.9,-66577703.37,3092715.64,460308.84,0.0,7959905.21,355620413.25,5905691.97,43853976.68,0.0,19707955.48,537030.37,72695.47,0,0
2020-01-14,33014.08,0.0,0.0,0.0,0.0,0.0,3790282.15,23476374.55,0.0,69700.95,1747974.08,6964631.39,2203171.18,1001707.9299999999,257871.75,85363901.6,1760534.76,0.0,69700.95,1936474.19,0.0,0.0,0.0,0.0,10155582.49,698717.64,73519360.38,83099.26,10.0,85433552.55,179455.79,347066.9,0.0,7439449.5,417577698.13,1038677.52,84333481.62,0.0,4922323.32,172184.95,0.0,0,0
2020-01-15,8860.29,14432983.53,5275760.01,235.0,0.0,0.0,11574593.26,39228167.32,0.0,33011.99,82646683.95,14465774.719999999,3961943.13,356528.86,274050.66,169431786.0,338874963.68,0.0,33011.99,1892360.61,4085081.5,200.0,14432983.53,35.0,953067.32,1334546.63,-347765488.22,79384804.34,0.0,183898016.52,111665.07,174773.24,0.0,6293916.91,562247562.33,16617098.93,167880789.13,0.0,85537865.41,636116.31,411992.01,0,0
2020-01-16,4890.0,0.0,0.0,0.0,0.0,45693121.07,1098518.04,14512454.67,0.0,130606.45,27217029.44,6929312.16,1642270.92,556847.36,268979.44,70816692.18,9256044.8,0.0,45823727.52,1476285.44,3762930.6,0.0,0.0,0.0,709174.56,1607487.13,19887131.38,5526689.04,724.1,116640419.7,162028.65,285970.1,0.0,5963604.14,664375527.36,520470.44,69085186.26,0.0,33047823.56,1158764.28,0.0,0,0
2020-01-17,27863.43,42.16,0.0,0.0,0.0,-1640345.91,-1547602.04,71533035.33,0.0,20896.05,9984464.79,5509419.44,5518421.98,4159856.0,45850.9,42887846.34,4484673.75,0.0,-1619449.86,13522678.86,9234654.09,0.0,42.16,0.0,2051753.58,557130.6,20758910.45,1547484.41,156.58,41268438.64,139786.28,185053.59,0.0,35676945.08,634110980.67,1340862.31,42330715.74,0.0,17041486.27,232134.15,0.0,0,0
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2020-01-20,17323905.99,1858187.43,2080130.0,87550.0,0.0,-458408.82,4783853.66,110763033.89,87500.0,3984488.76,6927237.850000001,25833224.81,11849113.06,101646.92,993566.17,43879267.92,3786318.03,0.0,3526079.94,1744560.39,10791591.17,0.0,1858187.43,50.0,62041052.87,2865025.81,2970086.4,421853.52,2779.19,49351085.29,275707.48,733751.9,0.0,3094500.54,572699432.07,1818488.28,40932286.78,0.0,27976609.0,1109213.79,743573.45,0,0
2020-01-21,13605636.7,0.0,0.0,0.0,0.0,0.0,2928982.97,33205899.8,0.0,1020867.92,3886887.86,11531886.59,3574296.81,1018828.04,297903.86,28656685.41,2461735.77,0.0,1020867.92,4830251.21,0.0,0.0,0.0,0.0,1783990.45,875966.71,9033259.38,550417.2,156.0,29677553.33,118394.79,294036.4,0.0,7484205.47,569171085.6,927319.16,27762090.66,0.0,12489791.48,166267.96,297111.56,0,0
2020-01-22,41212615.75,0.0,0.0,15.8,0.0,0.0,1621106.21,65701576.82,0.0,163900.65,2163820.19,8471499.52,3035838.46,583497.65,172050.95,26939850.87,6160476.09,0.0,163900.65,12413096.47,0.0,0.0,0.0,15.8,710892.9,1863191.42,7343342.21,392711.84,390.0,27103767.32,216421.51,437364.58,0.0,6311832.24,530573276.1,1806562.0,24703900.8,0.0,9014213.5,553942.39,655072.94,0,0
2020-01-23,7348600.6,0.0,7525065.16,210000.0,17000.85,29910166.69,1339753.18,28802776.41,210000.0,45085.1,2010616.36,5315078.06,4930981.33,917664.96,120054.03,25025325.7,1591450.86,0.0,29955251.79,2327011.89,290106.31,0.0,0.0,0.0,604364.82,905636.47,13927012.05,498597.91,331.8,55190577.49,67033.46,349269.01,0.0,3466964.66,556961077.18,2048896.64,23462809.27,0.0,5985941.24,472001.35,0.0,0,0
2020-01-24,31920409.52,0.0,0.0,0.0,0.0,0.0,5134.96,53818765.02,0.0,610816.19,2274916.13,1995006.03,6436018.99,354363.89,2954.69,42711586.83,1784950.74,0.0,610816.19,7711536.57,0.0,0.0,0.0,0.0,1598046.94,2177084.01,33997050.45,227878.89,1623.9,43322403.02,113187.02,275264.48,0.0,3096070.85,546464715.18,2954042.15,40282778.93,0.0,4264787.2,1787008.61,0.0,0,0
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-01-27,3343743.4,0.0,0.0,0.0,0.0,-650509.69,5193653.78,36794327.01,0.0,759952.7,1252136.58,28790810.5,2591803.38,1089607.51,848684.15,50149739.48,1950027.57,0.0,109443.01,2386853.3,9099490.29,0.0,0.0,0.0,2620367.17,1165337.82,15397004.64,-2777.28,1356.25,50259182.49,124901.25,551942.49,0.0,15765875.01,559929854.66,645042.45,48235946.16,0.0,24849293.3,487137.83,0.0,0,0
2020-01-28,156274.68,2213399.94,0.0,0.35,0.0,0.0,1194995.27,18001974.92,0.35,317483.68,6307403.34,7748617.96,4613024.83,501850.89,180206.44,22499762.67,1476010.99,0.0,317483.68,445759.89,0.0,0.0,2213399.94,0.0,6597784.12,1757941.76,4756499.87,217503.95,7275.17,25030646.64,101295.58,675191.31,0.0,4148229.88,566958902.38,1594628.99,20686242.55,0.0,12861026.03,548855.18,425324.52,0,0
2020-01-29,873416.05,0.0,16154614.15,67.32,0.0,-89579671.14,2491013.61,57870955.89,0.0,340573.58,-1337246.7000000002,17049927.34,2154054.78,3241248.69,165853.82,48145719.68,1057066.53,0.0,-89239097.56,1249073.89,9913587.2,0.0,0.0,67.32,100844.1,4157528.69,26794286.26,122382.99,261.44,-41093310.56,1175767.01,235104.25,0.0,23425289.86,467994635.93,894747.92,43852270.24,0.0,13221667.03,213193.45,2533202.54,0,0
2020-01-30,926699.48,0.0,0.0,1.0,0.0,79837438.59,1651147.71,18395957.08,1.0,127049.24,379786.16,6322941.33,2603751.14,172376.16999999998,127151.19,23620653.25,3475536.82,0.0,79964487.83,6861221.04,0.0,0.0,0.0,0.0,822473.68,785263.37,11984912.16,385348.48,2.11,103585142.08,308572.28,219678.35,0.0,4710587.07,553183820.93,2458556.24,22675682.14,0.0,5051579.78,256155.62,855.01,0,0
2020-01-31,1697746.6,289.32,0.0,122500.35,0.0,0.0,325782.26,31394745.18,122500.35,3038117.99,2002907.5,2388543.55,3643769.38,574620.78,35617.64,42481814.82,803749.68,0.0,3038117.99,16690093.44,0.0,0.0,289.32,0.0,1410581.27,1699110.86,35442519.59,-54656.99,917382.0,45642722.48,231468.65,227451.49,0.0,5199053.96,567432223.23,2342632.34,40618951.37,0.0,4065668.79,253300.35,69508.37,0,0
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-03,489674.73,0.0,0.0,52.0,0.0,0.0,9577132.99,16180450.66,2.0,802669.19,1754302.73,51424409.33,1705777.54,46860.28,944013.7,40702559.39,1785923.71,0.0,802669.19,829836.52,1350000.0,0.0,0.0,50.0,279961.0,1056562.79,-16364317.93,87004.78,988.1,41505235.58,144260.43,408622.64,0.0,8542906.57,592757043.45,2950094.3,39631336.32,0.0,43601579.07,502691.62,0.0,0,0
2020-02-04,540275.14,0.0,0.0,833.0,0.0,0.0,1472069.96,22462372.42,0.0,676567.21,2537591.92,12930117.95,3720120.08,447035.92,329286.33,21856621.44,875662.64,0.0,676567.21,1342832.76,0.0,0.0,0.0,833.0,5130814.92,1242769.4,3773053.92,77537.36,5586.67,22534021.65,221569.8,253800.16,0.0,5338404.89,592828692.68,6033490.63,20523250.12,0.0,13995639.91,761812.77,0.0,0,0
2020-02-05,35533.01,0.0,0.0,1.0,0.0,-105052.03,2558276.6,28766792.39,1.0,2664307.58,796133.63,9809272.350000001,2899578.72,2666911.15,297617.12,28974557.62,1061723.91,0.0,2559255.55,4268116.41,5014747.97,0.0,0.0,0.0,568318.14,6979024.45,9089973.75,222181.9,716.49,31533814.17,5145442.15,265549.83,0.0,7691412.68,595596039.04,6340902.82,21276804.66,0.0,8047129.38,205924.2,1361391.78,0,0
2020-02-06,30914.7,275118.81,0.0,805.0,0.0,52669513.72,1187850.84,15661245.53,0.0,278101.14,422414.41,3903681.15,2149584.07,501565.73,43638.33,21251483.58,1300017.01,0.0,52947614.86,1551763.2,4941749.2,0.0,275118.81,805.0,1113403.01,837068.48,13993415.46,397561.01,816.78,74475022.25,290730.04,416050.62,0.0,4466873.27,654409815.76,1259018.08,20060789.37,0.0,3138244.72,129471.04,0.0,0,0
2020-02-07,79257.71,0.0,44028.17,0.0,0.0,0.0,612317.36,28671597.94,0.0,119334.05,-1289257.63,3096093.26,10466220.45,8657037.01,12218.36,23735106.66,447552.24,0.0,119334.05,3711399.23,36398.51,0.0,0.0,0.0,1288727.76,366581.39,20477167.07,125668.42,3030.75,23854440.71,72684.96,178806.88,0.0,4314457.29,649592658.53,573155.36,22869441.72,0.0,1194518.27,112058.8,0.0,0,0
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-10,55541.3,0.0,0.0,807.0,0.0,0.0,5390986.35,31491658.71,807.0,4821604.32,913601.3500000001,27198488.95,6222457.53,1586702.91,792607.99,26902364.05,728870.84,0.0,4821604.32,13863491.97,0.0,0.0,0.0,0.0,1475294.1,928262.28,-4237356.36,63168.73,0.0,31724775.37,190453.2,468826.33,0.0,3479881.77,649825985.19,5323009.4,25459381.5,0.0,22721103.95,268982.75,0.0,0,0
2020-02-11,14025.1,43910.68,23970971.29,2907.0,0.0,0.0,3553132.48,255686331.12,2907.0,1377777.94,421588.8,11225697.02,9881449.71,386554.98,271185.68,23416259.88,530474.35,0.0,1377777.94,7435560.63,4194989.56,0.0,43910.68,0.0,109762.4,1757155.35,8856735.96,117185.65,2818.19,24840855.5,1128074.29,253910.94,0.0,208933112.69,418980509.57,996141.83,21422867.46,0.0,8094153.34,336050.55,36301.38,0,0
2020-02-12,306955.23,0.0,0.0,1155.0,0.0,0.0,1565432.86,26218045.72,1155.0,230802.99,-1086877.23,9022351.51,5426966.06,5051699.98,233697.76,22641469.71,592296.31,0.0,230802.99,5905054.71,0.0,0.0,0.0,0.0,2073494.39,2918360.58,10580110.79,49588.45,2497.3,22873427.7,124437.22,440301.43,0.0,4934426.6,415635891.55,2851390.29,19391167.59,0.0,6370041.42,423247.92,1927876.71,0,0
2020-02-13,46201.12,0.0,0.0,0.0,0.0,26562784.73,423758.99,18106176.0,0.0,1574091.42,-1942544.6800000002,5105736.25,2763456.64,331814.29000000004,118460.49,32152282.44,870964.75,0.0,28136876.15,5876780.84,634603.23,0.0,0.0,0.0,1106876.54,510027.8,27360037.15,-61098.61,22.1,60289158.59,110182.05,286220.15,0.0,5430111.62,457818876.24,2107031.01,31451555.35,0.0,2739432.58,113603.5,0.0,0,0
2020-02-14,41729.38,0.0,0.0,0.0,0.0,0.0,568305.48,77190575.03,0.0,2227819.66,-797910.65,6274970.619999999,2902501.85,1314441.1300000001,88486.26,62553883.8,295799.59,0.0,2227819.66,4367042.57,0.0,0.0,0.0,0.0,60653782.31,565758.89,56138369.49,-44802.68,192.5,64781703.46,123207.67,207571.02,0.0,7045910.32,445411398.17,898249.75,61955042.63,0.0,4908754.49,234783.55,4.15,0,0
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-17,24729.41,0.0,0.0,0.0,0.0,-34362.52,18887359.15,24658725.3,0.0,47171.57,72243152.63,34656126.24,5149890.98,1353131.52,761979.0,144479054.38,200327212.25,0.0,12809.05,5051756.74,3464426.51,0.0,0.0,0.0,5756691.3,1666434.53,-235384156.65,69514740.02,0.0,144491863.43,164922.52,787477.02,0.0,3972898.4,565244696.24,578766.8,142119053.49,0.0,88011919.72,437413.9,276621.09,0,0
2020-02-18,16844.38,0.0,0.0,0.0,0.0,0.0,2209492.04,9083848.01,0.0,82041.85,12763739.29,8551691.33,3143146.92,138114.78,488666.51,43583410.02,1247493.64,0.0,82041.85,1813762.68,0.0,0.0,0.0,0.0,214067.51,6390846.75,12342169.63,1776688.09,0.0,43665451.87,107570.01,257673.38,0.0,2886374.48,599826300.1,893652.04,37170448.49,0.0,19105938.58,6025603.36,0.0,0,0
2020-02-19,13784.75,0.0,0.0,-6309.1,0.0,0.0,2875905.19,99791281.95,-7000.0,213672.87,7275774.09,10982834.86,613914.1,3028288.8600000003,294455.51,27984460.8,2692038.53,0.0,213672.87,652099.31,0.0,0.0,0.0,690.9,62499464.41,2044992.86,4145287.0,473056.73,0.0,28191824.57,152254.19,283684.38,0.0,31450585.49,528226842.72,1609166.25,25863446.72,0.0,15382703.76,206024.15,1403030.14,0,0
2020-02-20,26289360.83,0.0,0.0,0.0,0.0,0.0,2402673.41,44580405.99,0.0,364451.35,1868221.0999999999,7209671.17,7559865.41,2127332.01,162433.79,33380431.6,2278735.09,0.0,364451.35,2273290.27,0.0,0.0,0.0,0.0,455120.09,778257.54,20349634.01,312199.33,0.0,33744882.95,187736.98,216918.36,0.0,4506778.61,517391319.68,1789938.34,32180894.49,0.0,6675218.86,373593.58,8.62,0,0
2020-02-21,51264241.95,0.0,1730412.52,0.0,0.0,0.0,800730.27,77563767.29,0.0,1023633.98,2165079.87,3855834.51,5624663.94,7491489.26,110882.06,35952007.8,7673905.93,0.0,1023633.98,3837901.43,2658296.82,0.0,0.0,0.0,212912.76,829019.15,20864127.32,198074.46,0.0,36975641.78,152395.96,294907.24,0.0,3860629.42,476803829.27,1138249.69,34867958.15,0.0,5220184.11,381715.95,0.0,0,0
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-02-24,17629639.51,0.0,0.0,0.7,0.0,0.0,6346881.46,59944258.65,0.7,51009.38,5148298.17,34481884.26,5965079.41,6923443.71,1191280.26,35731807.97,2542584.05,0.0,51009.38,2426034.6,0.0,0.0,0.0,0.0,1971484.67,1677747.49,-9555210.2,128720.23,919.72,35781141.05,564450.21,448195.18,0.0,23910993.08,452649236.78,1234087.38,33937556.77,0.0,33283300.97,546235.64,117946.74,0,0
2020-02-25,16167609.99,0.0,333613.85,3538.5,0.0,0.0,3191114.79,40358946.71,3538.5,286999.18,-3849328.44,11507350.18,6041398.8,1938604.6400000001,292089.41,41387345.96,1665245.93,0.0,286999.18,3553549.69,25950.57,0.0,0.0,0.0,7518962.47,703662.08,30250909.89,397557.05,0.0,41677883.64,104753.68,323722.22,0.0,2374473.4,453970971.99,2824643.16,40263824.02,0.0,4466906.95,275186.18,0.0,0,0
2020-02-26,4355052.89,0.0,18980358.17,-58.5,0.0,0.0,3747628.87,58472268.97,-58.5,7077713.84,343112.17000000004,11795979.96,2709690.44,2198280.07,286825.2,29417535.55,1204295.4,0.0,7077713.84,7065166.63,5401824.02,0.0,0.0,0.0,287562.93,2365625.84,13237044.33,83012.81,0.0,36495190.89,72760.72,301636.15,0.0,16216712.34,431994518.91,1359261.32,26950269.87,0.0,8391463.26,251907.33,1739321.64,0,0
2020-02-27,1129312.64,2622826.56,0.0,0.0,0.0,80954894.55,1387857.33,20126213.18,0.0,1537571.4,7337027.29,7312930.42,5255209.11,2364229.59,177973.94,49181565.63,567316.75,164804.32,82492465.95,3853326.54,0.0,0.0,2622826.56,0.0,473026.71,1087515.82,32175600.86,332770.96,2051.75,134296858.14,108680.86,465234.72,0.0,6363879.51,546165613.87,712854.35,47903620.22,0.0,13262100.38,511548.49,0.0,0,0
2020-02-28,2723237.92,0.0,0.0,0.0,0.0,0.0,1845844.62,32595900.46,0.0,150391.34,1470066.5599999998,5025793.8100000005,7498130.22,2752184.75,12438.51,46074419.68,1227162.66,0.0,150391.34,1899962.8,0.0,0.0,0.0,0.0,11170433.97,854004.68,36892410.08,441070.01,34045.1,46224811.02,233746.15,253414.11,0.0,3921441.5,559796255.4,2781982.67,45068941.63,0.0,4650015.75,332799.32,0.0,0,0
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-02,570252.89,0.0,0.0,0.0,0.0,-149287.24,8659207.99,28468489.71,0.0,1008197.79,4133006.82,39688655.739999995,2132089.86,974252.06,900753.4,48536718.91,1441044.02,0.0,858910.55,8248438.7,3370712.76,0.0,0.0,0.0,1868909.8,1532080.11,-2487820.35,3204217.62,1446.08,49395629.46,181469.48,789625.01,0.0,7822401.94,580723720.75,3606209.25,46879861.25,0.0,35162454.57,559539.54,0.0,0,0
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2020-03-04,359064.73,0.0,0.0,0.0,0.0,0.0,2220176.41,24597326.37,0.0,4906745.05,15333642.61,28617659.76,3037100.31,13377310.56,540108.15,32255028.05,1177194.05,0.0,4906745.05,3736880.63,0.0,0.0,0.0,0.0,542179.82,2974272.95,-17336689.76,508417.08,12568.74,37161773.1,403397.2,520646.03,0.0,1403309.65,593288921.28,2581903.88,28840331.89,0.0,41731125.96,296674.68,1740986.3,0,0
2020-03-05,140340.75,0.0,0.0,0.0,0.0,53416445.62,-2550342.85,21534422.54,0.0,99894.49,10751248.610000001,-1651537.0700000003,3841727.71,2746025.51,193201.04,38976532.01,711184.24,0.0,53516340.11,89812.23,2566937.36,0.0,0.0,0.0,3580953.26,11878715.18,15966827.44,498522.85,60.43,92492872.12,318086.36,405728.44,0.0,8428593.34,664247370.86,768381.1,26469468.11,0.0,11650054.39,11154839.95,0.0,0,0
2020-03-06,676207.95,0.0,0.0,24500.0,0.0,0.0,247914.94,34266883.61,24500.0,77698.51,1095941.01,2189039.61,4919293.33,1916639.74,87601.72,29511590.81,643229.21,0.0,77698.51,17611204.98,0.0,0.0,0.0,0.0,1389165.6,982327.47,23294693.65,978788.4,48.75,29613789.32,230355.18,258400.96,0.0,7395788.88,659594286.65,598464.87,28289381.6,0.0,3037065.68,493522.58,0.0,0,0
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2020-03-09,114255.06,0.0,0.0,0.0,0.0,0.0,8654034.9,13314856.68,0.0,2246198.62,111007.33,30640327.74,3329026.43,954202.6599999999,645310.49,33935918.33,1593209.83,0.0,2246198.62,3154986.4,615000.0,0.0,0.0,0.0,557235.05,1096095.76,-620335.93,200045.95,13.0,36182116.95,105899.23,438508.21,0.0,3764888.18,682462026.92,1095520.06,32569565.41,0.0,22097300.17,538678.85,12996.47,0,0
2020-03-10,163076.85,289.32,0.0,0.0,0.0,0.0,10500846.34,69384140.43,0.0,520032.82,-371501.49,22162357.64,7721858.36,2810220.88,365283.42,35106401.15,196227.0,0.0,520032.82,11220611.32,0.0,0.0,289.32,0.0,43876333.12,1389097.07,11244274.08,-60628.59,49536.4,35626723.29,132158.92,297563.95,0.0,2894444.65,648704609.78,878887.27,33536012.06,0.0,11290009.81,909837.8,0.0,0,0
2020-03-11,8261.81,25671.0,68954703.49,0.0,4000.0,0.0,2487995.11,304629747.09,0.0,1587685.65,-41587.75,12124347.65,10254862.16,713278.6799999999,421096.68,26425106.59,312640.11,0.0,1587685.65,1524554.67,11331376.02,0.0,25671.0,0.0,704530.26,3101378.03,8116433.73,2059634.46,0.0,28038463.24,41607.41,313189.23,0.0,210859803.64,372113325.93,609530.04,22992574.88,0.0,9594764.79,308000.57,2434580.82,0,0
2020-03-12,52874.31,0.0,0.0,54068.95,0.0,26594518.56,1452352.27,40059646.18,25.95,506614.17,-3445834.82,7209326.61,3104118.7,1732497.69,233980.53,27072019.87,308616.59,0.0,27101132.73,13070637.14,676492.88,0.0,0.0,54043.0,10554279.79,664664.98,21616366.54,212023.75,2680.26,54227221.55,266066.41,229456.89,0.0,10576032.95,386280901.3,565588.41,26134479.2,0.0,2311139.52,166461.42,0.0,0,0
2020-03-13,25589.29,3990419.99,0.0,0.0,0.0,0.0,1939298.39,21548443.71,0.0,117104.5,1268590.25,2246246.03,5152689.23,1670133.6600000001,103615.13,62338838.42,915982.14,0.0,117104.5,1523821.17,0.0,0.0,3990419.99,0.0,945082.98,1639228.52,55651414.77,318654.44,0.0,66446362.91,110883.96,337487.64,0.0,11601757.4,431178879.3,824477.12,60504502.76,0.0,1575537.89,558603.62,632253.3,0,0
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-16,3613.68,4306508.78,10000000.0,4087.08,0.0,0.0,19064677.17,40488377.33,4087.08,653036.39,50075922.2,42085005.94,4255612.21,2092500.72,1150426.23,132234042.46,234238752.88,0.0,653036.39,1310600.52,4778755.5,0.0,4306508.78,0.0,2202116.11,1820618.26,-233236252.88,35874848.3,485.6,137197674.71,67029.36,438422.91,0.0,15189424.33,527888356.68,880434.35,130188744.11,0.0,73096250.97,1314680.39,0.0,0,0
2020-03-17,89269.23,0.0,0.0,1.0,0.0,0.0,1501835.66,28388801.43,1.0,29304498.71,-2216698.64,17590777.11,3539491.21,3521591.86,266620.64,46976327.37,6446907.59,0.0,29304498.71,2663636.9,0.0,0.0,0.0,0.0,2093093.94,875455.34,21009357.84,2763549.13,217720.81,76280827.08,43040.89,375658.75,0.0,16255733.24,575780382.33,466343.41,45860513.67,0.0,13872242.81,239034.89,0.0,0,0
2020-03-18,749577.22,0.0,0.0,0.0,0.0,0.0,2195375.98,27295926.44,0.0,174798.45,2418237.18,9205546.19,3396001.96,7543943.99,330345.65,22999453.19,1092533.75,0.0,174798.45,4239852.4,0.0,0.0,0.0,0.0,2997448.03,1763745.04,7949130.88,29011.51,10733.61,23174251.64,202942.01,291469.44,0.0,4158101.2,571658707.53,4421885.63,21024824.16,0.0,9428407.39,214813.68,1043786.3,0,0
2020-03-19,1613267.01,0.0,0.0,6580.0,0.0,0.0,742293.67,81046373.35,6580.0,1634571.85,12609328.02,6080047.45,4808341.33,2234498.2199999997,250098.58,41718724.34,4182796.99,0.0,1634571.85,4155700.17,0.0,0.0,0.0,0.0,24601909.3,1360838.4,13636605.93,3502292.78,0.0,43359876.19,44416.39,302046.52,0.0,43448458.73,533972210.37,280914.78,40261169.75,0.0,17947081.8,611408.41,402967.08,0,0
2020-03-20,78667206.37,0.0,433629.43,0.0,0.0,0.0,568200.01,106449058.42,0.0,955842.32,3550583.4499999997,2742570.81,12465159.09,1036124.96,46162.15,59385083.56,8900310.29,0.0,955842.32,5266311.05,21637.39,0.0,0.0,0.0,597184.9,1477396.94,41785531.23,371731.86,6128.06,60340925.88,58320.01,347645.03,0.0,6708019.43,487864077.83,1764568.63,57396903.79,0.0,5724954.25,1065303.84,0.0,0,0
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2020-03-23,19217359.04,0.0,0.0,0.0,0.0,0.0,12421933.19,43041044.94,0.0,631249.85,431514.16000000003,35082381.69,9716293.56,668240.36,790661.75,35115841.54,4822030.99,0.0,631249.85,3299860.68,0.0,0.0,0.0,0.0,1311301.62,1870725.94,-8349534.86,164686.51,7.59,35747091.39,81468.15,356983.5,0.0,7382922.06,480570124.28,1748442.98,32941740.24,0.0,23091962.66,1432266.7,0.0,0,0
2020-03-24,10348221.07,0.0,0.0,0.0,0.0,0.0,922649.42,29552433.68,0.0,629023.13,1409082.68,6403209.81,5411988.23,2316166.71,222382.9,25352292.03,845386.4,0.0,629023.13,4438450.12,0.0,0.0,0.0,0.0,2160158.58,4599573.56,11213876.99,43760.25,147.0,25981315.16,16672.77,183338.09,0.0,2521197.02,476999405.76,2971271.39,20137699.03,0.0,6889643.07,4399415.7,0.0,0,0
