date,Revenues,Income,Taxes,Income tax,Profit tax,Value added tax,Excise duty,Import tax,Other taxes,Grants,Other revenues,interest,Dividends,Rent,Sale of goods and services,Sanctions (fines and penalties),Voluntary transfers other than grants,Decrease in non-financial assets,Fixed assets,Inventories,Valuables,Non-produced assets,Decrease in financial assets,Loans,Shares and other equity,Increase in liabilities,Domestic,Foreign,Expenditure,Compensation of employees,Goods and services,Interest,Subsidies,Social security,Other expenses,Increase in non-financial assets,Increase in financial assets,Decrease in liabilities,State budget balance,From domestic products,From imported products,is_weekend,is_holiday
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559796255.4,0.0,0.0,1,0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559796255.4,0.0,0.0,1,0
2020-03-02,49395629.46,48536718.91,46879861.25,1441044.02,3204217.62,35162454.57,8659207.99,900753.4,-2487820.35,974252.06,1532080.11,0.0,0.0,1446.08,181469.48,789625.01,559539.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858910.55,-149287.24,1008197.79,28468489.71,570252.89,2132089.86,3370712.76,3606209.25,7822401.94,1868909.8,8248438.7,0.0,0.0,580723720.75,4133006.82,39688655.739999995,0,0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580723720.75,0.0,0.0,0,1
2020-03-04,37161773.1,32255028.05,28840331.89,1177194.05,508417.08,41731125.96,2220176.41,540108.15,-17336689.76,13377310.56,2974272.95,1740986.3,0.0,12568.74,403397.2,520646.03,296674.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906745.05,0.0,4906745.05,24597326.37,359064.73,3037100.31,0.0,2581903.88,1403309.65,542179.82,3736880.63,0.0,0.0,593288921.28,15333642.61,28617659.76,0,0
2020-03-05,92492872.12,38976532.01,26469468.11,711184.24,498522.85,11650054.39,-2550342.85,193201.04,15966827.44,2746025.51,11878715.18,0.0,0.0,60.43,318086.36,405728.44,11154839.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53516340.11,53416445.62,99894.49,21534422.54,140340.75,3841727.71,2566937.36,768381.1,8428593.34,3580953.26,89812.23,0.0,0.0,664247370.86,10751248.610000001,-1651537.0700000003,0,0
2020-03-06,29613789.32,29511590.81,28289381.6,643229.21,978788.4,3037065.68,247914.94,87601.72,23294693.65,1916639.74,982327.47,0.0,0.0,48.75,230355.18,258400.96,493522.58,24500.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,77698.51,0.0,77698.51,34266883.61,676207.95,4919293.33,0.0,598464.87,7395788.88,1389165.6,17611204.98,0.0,0.0,659594286.65,1095941.01,2189039.61,0,0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659594286.65,0.0,0.0,1,0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659594286.65,0.0,0.0,1,1
2020-03-09,36182116.95,33935918.33,32569565.41,1593209.83,200045.95,22097300.17,8654034.9,645310.49,-620335.93,954202.6599999999,1096095.76,12996.47,0.0,13.0,105899.23,438508.21,538678.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246198.62,0.0,2246198.62,13314856.68,114255.06,3329026.43,615000.0,1095520.06,3764888.18,557235.05,3154986.4,0.0,0.0,682462026.92,111007.33,30640327.74,0,0
2020-03-10,35626723.29,35106401.15,33536012.06,196227.0,-60628.59,11290009.81,10500846.34,365283.42,11244274.08,2810220.88,1389097.07,0.0,0.0,49536.4,132158.92,297563.95,909837.8,0.0,0.0,0.0,0.0,0.0,289.32,289.32,0.0,520032.82,0.0,520032.82,69384140.43,163076.85,7721858.36,0.0,878887.27,2894444.65,43876333.12,11220611.32,0.0,0.0,648704609.78,-371501.49,22162357.64,0,0
2020-03-11,28038463.24,26425106.59,22992574.88,312640.11,2059634.46,9594764.79,2487995.11,421096.68,8116433.73,713278.6799999999,3101378.03,2434580.82,4000.0,0.0,41607.41,313189.23,308000.57,0.0,0.0,0.0,0.0,0.0,25671.0,25671.0,0.0,1587685.65,0.0,1587685.65,304629747.09,8261.81,10254862.16,11331376.02,609530.04,210859803.64,704530.26,1524554.67,0.0,68954703.49,372113325.93,-41587.75,12124347.65,0,0
2020-03-12,54227221.55,27072019.87,26134479.2,308616.59,212023.75,2311139.52,1452352.27,233980.53,21616366.54,1732497.69,664664.98,0.0,0.0,2680.26,266066.41,229456.89,166461.42,54068.95,25.95,0.0,0.0,54043.0,0.0,0.0,0.0,27101132.73,26594518.56,506614.17,40059646.18,52874.31,3104118.7,676492.88,565588.41,10576032.95,10554279.79,13070637.14,0.0,0.0,386280901.3,-3445834.82,7209326.61,0,0
2020-03-13,66446362.91,62338838.42,60504502.76,915982.14,318654.44,1575537.89,1939298.39,103615.13,55651414.77,1670133.6600000001,1639228.52,632253.3,0.0,0.0,110883.96,337487.64,558603.62,0.0,0.0,0.0,0.0,0.0,3990419.99,3990419.99,0.0,117104.5,0.0,117104.5,21548443.71,25589.29,5152689.23,0.0,824477.12,11601757.4,945082.98,1523821.17,0.0,0.0,431178879.3,1268590.25,2246246.03,0,0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431178879.3,0.0,0.0,1,0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431178879.3,0.0,0.0,1,0
2020-03-16,137197674.71,132234042.46,130188744.11,234238752.88,35874848.3,73096250.97,19064677.17,1150426.23,-233236252.88,2092500.72,1820618.26,0.0,0.0,485.6,67029.36,438422.91,1314680.39,4087.08,4087.08,0.0,0.0,0.0,4306508.78,4306508.78,0.0,653036.39,0.0,653036.39,40488377.33,3613.68,4255612.21,4778755.5,880434.35,15189424.33,2202116.11,1310600.52,0.0,10000000.0,527888356.68,50075922.2,42085005.94,0,0
2020-03-17,76280827.08,46976327.37,45860513.67,6446907.59,2763549.13,13872242.81,1501835.66,266620.64,21009357.84,3521591.86,875455.34,0.0,0.0,217720.81,43040.89,375658.75,239034.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29304498.71,0.0,29304498.71,28388801.43,89269.23,3539491.21,0.0,466343.41,16255733.24,2093093.94,2663636.9,0.0,0.0,575780382.33,-2216698.64,17590777.11,0,0
2020-03-18,23174251.64,22999453.19,21024824.16,1092533.75,29011.51,9428407.39,2195375.98,330345.65,7949130.88,7543943.99,1763745.04,1043786.3,0.0,10733.61,202942.01,291469.44,214813.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174798.45,0.0,174798.45,27295926.44,749577.22,3396001.96,0.0,4421885.63,4158101.2,2997448.03,4239852.4,0.0,0.0,571658707.53,2418237.18,9205546.19,0,0
2020-03-19,43359876.19,41718724.34,40261169.75,4182796.99,3502292.78,17947081.8,742293.67,250098.58,13636605.93,2234498.2199999997,1360838.4,402967.08,0.0,0.0,44416.39,302046.52,611408.41,6580.0,6580.0,0.0,0.0,0.0,0.0,0.0,0.0,1634571.85,0.0,1634571.85,81046373.35,1613267.01,4808341.33,0.0,280914.78,43448458.73,24601909.3,4155700.17,0.0,0.0,533972210.37,12609328.02,6080047.45,0,0
2020-03-20,60340925.88,59385083.56,57396903.79,8900310.29,371731.86,5724954.25,568200.01,46162.15,41785531.23,1036124.96,1477396.94,0.0,0.0,6128.06,58320.01,347645.03,1065303.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955842.32,0.0,955842.32,106449058.42,78667206.37,12465159.09,21637.39,1764568.63,6708019.43,597184.9,5266311.05,0.0,433629.43,487864077.83,3550583.4499999997,2742570.81,0,0
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487864077.83,0.0,0.0,1,0
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487864077.83,0.0,0.0,1,0
2020-03-23,35747091.39,35115841.54,32941740.24,4822030.99,164686.51,23091962.66,12421933.19,790661.75,-8349534.86,668240.36,1870725.94,0.0,0.0,7.59,81468.15,356983.5,1432266.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631249.85,0.0,631249.85,43041044.94,19217359.04,9716293.56,0.0,1748442.98,7382922.06,1311301.62,3299860.68,0.0,0.0,480570124.28,431514.16000000003,35082381.69,0,0
2020-03-24,25981315.16,25352292.03,20137699.03,845386.4,43760.25,6889643.07,922649.42,222382.9,11213876.99,2316166.71,4599573.56,0.0,0.0,147.0,16672.77,183338.09,4399415.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629023.13,0.0,629023.13,29552433.68,10348221.07,5411988.23,0.0,2971271.39,2521197.02,2160158.58,4438450.12,0.0,0.0,476999405.76,1409082.68,6403209.81,0,0
2020-03-25,90057998.37,45927030.53,37909421.44,2114510.67,127061.59,6903058.62,5221867.58,240591.82,23302331.16,3570586.0900000003,6860122.97,1730821.92,0.0,880459.69,357782.93,208693.45,3682364.98,43633544.37,40189792.13,0.0,0.0,3443752.24,213.9,0.0,213.9,497209.57,0.0,497209.57,42041562.79,16170193.76,6528931.57,0.0,1218059.65,11963418.55,1850232.24,1897627.05,0.0,0.0,525015841.34,251293.88,11873632.32,0,0
2020-03-26,106735182.76,20106913.35,17164815.18,991485.12,2962.16,5257748.7,862005.02,84450.97,9966163.21,1739395.4700000002,2771854.3,18040.93,0.0,65850.0,26086.71,174417.8,2487458.86,3265.5,0.0,0.0,0.0,3265.5,212538.13,212538.13,0.0,86412465.78,79527570.19,6884895.59,186208976.87,466227.47,1984531.23,651237.4,1544239.66,170058752.88,768810.79,8024363.1,0.0,1141662.74,445542267.23,768813.8099999999,5350939.91,0,0
2020-03-27,36661486.36,36354851.96,28125748.06,825383.11,763195.37,3830251.92,353291.64,-108883.08,22462509.1,1700359.67,8115650.44,0.0,0.0,1881.21,34529.8,144400.69,7934838.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306634.4,-327321.13,633955.53,52734674.74,637136.18,5887597.32,10702205.92,944487.55,3940721.34,852503.25,3635744.45,0.0,24547372.52,429470406.85,1091617.5899999999,3091925.97,0,0
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429470406.85,0.0,0.0,1,0
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429470406.85,0.0,0.0,1,0
2020-03-30,57824398.53,52956465.84,50535955.38,1284026.54,130414.73,23161557.85,6960560.73,621181.36,18379824.64,1144554.6600000001,1814326.8,0.0,0.0,88636.8,32387.88,302964.83,1390337.29,2761.5,0.0,0.0,0.0,2761.5,0.0,0.0,0.0,4865171.19,-442578.84,5307750.03,33791975.69,1300382.5,6517011.67,4576171.15,3487649.88,2781598.69,1384746.36,13206044.44,0.0,0.0,453503139.02,1604837.98,28517280.6,0,0
2020-03-31,293010868.52,284459895.15,265221841.85,24556156.75,222818346.54,4036989.36,959904.73,243866.43,12606899.99,14417221.020000001,6515275.92,0.0,0.0,3734177.4,58008.59,229635.43,2493454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8550973.37,0.0,8550973.37,29084035.1,404908.72,4699151.49,0.0,3011739.12,3208927.49,1276578.53,14788286.11,0.0,0.0,717430168.44,-1783206.42,6780100.510000001,0,0
2020-04-01,9073674.46,7781652.67,5044031.48,3290677.27,194445.79,5745885.21,477153.08,224397.73,-4888687.97,1426433.66,2678223.73,1729287.67,0.0,0.0,18557.71,122962.16,807416.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292021.79,0.0,1292021.79,20950637.57,126458.51,2621382.25,0.0,1277198.78,11833638.19,25391.83,3699531.81,0.0,0.0,705553205.33,341218.31,5881819.98,0,0
2020-04-02,-20394535.29,16808125.4,15812558.89,1599898.05,302665.44,3326024.74,782889.25,43044.16,9758037.25,2838561.77,747805.65,0.0,0.0,84.83,19723.03,93292.13,634705.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37202660.69,-37499813.46,297152.77,30023945.61,115947.27,2932654.79,2500186.54,6231983.82,5010012.55,985781.21,9656578.52,0.0,0.0,655134753.4,-421701.35000000003,4530615.34,0,0
2020-04-03,35418860.13,30679463.3,27964988.4,2475771.77,171092.86,4726426.47,847162.18,143057.25,19601477.87,6782182.6,2270708.3,0.0,0.0,87.5,27750.9,95576.36,2147293.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739396.83,0.0,4739396.83,111652935.2,51341.06,3248553.12,0.0,1367508.54,89632358.37,425512.65,10589245.46,0.0,0.0,578900684.67,295652.78,5277935.869999999,0,0
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578900684.67,0.0,0.0,1,0
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578900684.67,0.0,0.0,1,0
2020-04-06,31803994.07,22381874.93,20478371.91,2371575.93,156421.83,50888917.02,10348024.25,859685.95,-44146253.07,1024065.72,1675619.51,0.0,0.0,79316.4,229406.11,233850.34,1133046.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9422119.14,0.0,9422119.14,24794178.66,26906.39,4993323.1,0.0,4980314.28,537123.75,2534676.94,10925651.99,0.0,0.0,585910500.08,-138740.63,61375681.900000006,0,0
2020-04-07,120107699.61,119947645.88,18727409.19,913294.88,15268.81,6039981.9,3030000.13,259534.29,8469329.18,3007573.64,101068083.05,0.0,0.0,24407.8,31059.14,185666.2,100826949.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160053.73,0.0,160053.73,97425128.43,69401.77,17539054.0,54553125.01,411894.94,17026556.67,197639.29,4772036.75,0.0,0.0,608593071.26,998205.51,8071776.52,0,0
2020-04-08,20193403.52,20083749.24,16740750.07,698701.34,31153.71,4544927.17,3086109.67,238427.05,8141431.13,2246524.13,3107787.04,2423687.67,0.0,0.0,35246.05,226332.01,422521.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109654.28,0.0,109654.28,62903205.04,589.63,6353922.06,10392196.09,392220.0,7473508.75,1041246.29,5676771.48,0.0,29561438.74,565883269.74,-30404.760000000002,7661441.6,0,0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565883269.74,0.0,0.0,0,1
2020-04-10,61012985.63,39100475.92,37077051.66,958869.27,238604.73,6649912.55,7150623.41,180757.04,21898284.66,2979550.75,1527712.47,0.0,0.0,0.0,44381.31,267824.57,1215506.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21912509.71,20306163.4,1606346.31,43165712.85,182.27,3098615.71,7019247.08,393854.91,23313545.02,846603.25,6009825.65,0.0,0.0,583730676.85,1201726.18,12598809.780000001,0,0
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583730676.85,0.0,0.0,1,0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583730676.85,0.0,0.0,1,0
2020-04-13,89056769.16,38000667.74,33538525.92,1261596.68,198097.46,20343071.51,14291772.16,839393.8,-3395405.69,1906255.75,4344661.07,0.0,0.0,55004.15,426809.84,888212.73,2974634.35,0.0,0.0,0.0,0.0,0.0,1607777.6,1607777.6,0.0,49448323.82,0.0,49448323.82,33959362.33,-1032.89,12892118.59,0.0,1312256.29,9855735.25,805028.13,7306481.96,0.0,0.0,638828506.68,-1591425.3599999999,36226269.03,0,0
2020-04-14,61612076.08,59640808.93,58071401.55,1075161.26,143228.1,6343356.33,775980.24,101135.8,49632539.82,2345944.26,660037.26,4.89,0.0,4848.0,82525.19,148589.93,424069.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971267.15,0.0,1971267.15,23178274.72,-765.7,7805680.79,546158.39,1027867.71,4341959.18,114106.58,7906693.63,0.0,0.0,677262308.04,3037526.29,4081810.2800000003,0,0
2020-04-15,158158167.68,147895326.87,145576007.59,246065418.76,41370568.21,31671574.43,17976166.65,392821.88,-191900542.34,1418507.98,2249052.07,1057249.32,0.0,278539.75,41909.66,189139.62,682213.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10262840.81,0.0,10262840.81,36323333.38,63.12,6891560.75,1880402.74,226889.41,10570905.68,1757801.81,7646898.11,0.0,6000570.99,799097142.34,32219082.729999997,17428658.35,0,0
2020-04-16,73441145.54,66012036.97,65266999.83,4458472.78,1487432.37,21625520.43,4268578.09,208776.57,33218219.59,5825584.55,672483.08,16524.81,0.0,6125.47,25244.62,231652.2,392935.98,1.0,1.0,0.0,0.0,0.0,15974.72,15974.72,0.0,7413132.85,7278514.84,134618.01,99086875.33,649.14,8111334.96,3610370.01,229149.63,6695100.48,67693384.49,6993856.13,0.0,0.0,773451412.55,18542640.01,7351458.51,0,0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773451412.55,0.0,0.0,0,1
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773451412.55,0.0,0.0,1,1
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773451412.55,0.0,0.0,1,1
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773451412.55,0.0,0.0,0,1
2020-04-21,61590130.84,50655114.66,47806856.65,10858713.5,287297.48,20854066.99,20261011.54,1038896.5,-5493129.36,278988.4,2569269.61,738067.54,0.0,0.0,44682.19,294574.69,1491945.19,0.0,0.0,0.0,0.0,0.0,3342713.79,3342713.79,0.0,7592302.39,0.0,7592302.39,115564368.58,79239822.53,9916097.6,3049999.99,3734775.14,6316710.18,4454454.75,8852508.39,0.0,0.0,719477174.81,-4004410.55,45119489.08,0,0
2020-04-22,21807207.23,21789907.21,21141948.04,1459431.92,256414.18,2818930.2,452833.69,142399.59,16011938.46,1503252.0799999998,520268.23,0.0,0.0,0.0,32817.85,123744.35,363706.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17300.02,0.0,17300.02,25875294.05,13116455.2,6069404.76,0.0,437891.5,3839192.5,271625.69,765163.26,0.0,0.0,715409087.99,1078935.71,2192828.1799999997,0,0
2020-04-23,83281752.44,36526287.1,35909006.85,3065088.42,1734955.05,12120058.05,3069499.32,291923.85,15627482.16,974234.69,425574.56,0.0,0.0,1031.84,33121.97,116540.59,274880.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46755465.34,40040432.53,6715032.81,103373923.96,3308031.65,5344681.78,162857.66,1365667.64,60326483.12,26039872.01,3579372.54,0.0,2464428.56,695317496.73,8092888.800000001,7096668.57,0,0
2020-04-24,31413283.14,30883563.48,29717870.53,1628727.43,144799.96,491053.62,15224.36,-12573.9,27450639.06,428908.87,736784.08,0.0,0.0,2657.09,20439.84,79273.02,634414.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529719.66,0.0,529719.66,35502591.21,20403168.41,6569416.39,0.0,1149467.25,-3052264.71,5164733.64,5268070.23,0.0,0.0,691228188.66,-1080605.72,1586883.7,0,0
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691228188.66,0.0,0.0,1,0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691228188.66,0.0,0.0,1,0
2020-04-27,28743811.64,28385315.57,26873209.22,1756103.35,320662.55,16009306.03,8123899.96,546561.25,116676.08,889187.51,1202242.84,0.0,0.0,0.0,134862.88,222096.07,845283.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358496.07,0.0,358496.07,17089464.54,2290703.32,4227170.8,0.0,1720640.6,5747438.69,1966722.83,557464.3,0.0,0.0,702882535.76,1084240.14,23048965.849999998,0,0
2020-04-28,17065250.94,17895714.98,17222543.43,362974.76,201922.77,7841626.91,7626495.18,260100.8,929423.01,1080389.47,609008.08,0.0,0.0,-80.3,-2873.96,116442.04,495520.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-830464.04,-955627.36,125163.32,39843388.79,1511968.99,5084114.08,5506140.43,672883.66,20383446.37,1755941.39,2245189.78,0.0,1667478.09,680107716.93,1347292.22,14120829.870000001,0,0
2020-04-29,19383392.04,15552725.73,14284962.53,1470093.08,-1244821.81,5072795.04,617615.4,120818.48,8248462.34,1406468.06,1116835.5,522295.89,0.0,0.0,36713.7,306641.25,251184.66,0.0,0.0,0.0,0.0,0.0,2344848.83,2344848.83,0.0,1485817.48,0.0,1485817.48,13849462.96,132069.13,3483446.91,0.0,1835238.89,3209189.5,471273.79,2268389.8,0.0,1194314.58,685641646.01,394402.43,5296008.01,0,0
2020-04-30,109460992.85,27518534.12,25339052.84,888824.84,44270.99,3335626.41,299124.91,12603.05,20758602.64,3119604.52,2074816.56,1064918.0,0.0,320958.3,155337.6,227186.7,306415.96,0.0,0.0,0.0,0.0,0.0,1642420.0,1642420.0,0.0,80300038.73,79949745.31,350293.42,13305792.92,1280884.1,3152673.47,0.0,832575.16,1518431.63,497244.61,3009044.15,0.0,0.0,781796855.08,949506.38,2685244.94,0,0
2020-05-01,32154082.01,31936539.68,29312076.16,452434.97,102865.57,2939076.33,1023684.69,-15637.2,24809651.8,5783839.76,2379413.8,2046995.22,0.0,1517.1,61509.95,71338.47,198053.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217542.33,0.0,217542.33,27156992.1,986397.72,9030696.43,0.0,3971280.99,4182464.3,1870662.58,1576700.04,0.0,0.0,786793944.99,530952.7000000001,3431808.3200000003,0,0
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786793944.99,0.0,0.0,1,0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786793944.99,0.0,0.0,1,0
2020-05-04,127214711.56,122956332.21,22008056.49,1439642.79,40833.85,23859179.8,8760575.9,561096.19,-12653272.04,876937.87,100893609.85,0.0,100000000.0,291.82,64106.43,292856.07,536355.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4258379.35,0.0,4258379.35,14673925.98,1638.42,3079636.24,0.0,197262.24,4518729.3,1031182.28,5023205.5,0.0,0.0,899334730.57,1035213.16,31584542.54,0,0
